63.49956182	0.029000534	W
63.54886585	0.085266681	W
63.58289719	0.124228578	W
63.62154544	0.168607563	W
63.6358652	0.185084043	W
63.66623263	0.220962216	W
63.69240267	0.251948258	W
63.73646483	0.304272289	W
63.74956794	0.320290383	W
63.74957225	0.001944523	W
63.49956219	0.001927509	W
63.49956182	0.029000534	W
