70.53278743	22.28274962
70.53256254	22.28880198
70.53009359	22.29145206
70.52203196	22.28454838
70.51617546	22.28711083
70.50878022	22.28694304
70.50092212	22.28612193
70.49486205	22.29069955
70.48966976	22.30671738
70.48850282	22.32552912
70.49184282	22.34040471
70.49897384	22.35401415
70.50164657	22.36014846
70.50369898	22.35279616
70.50795202	22.35355539
70.50858935	22.36773848
70.51125846	22.37857063
70.51775444	22.38477129
70.51750738	22.39285248
70.51230915	22.4021413
70.509397	22.39935807
70.50650989	22.39592583
70.50178029	22.39378445
70.49547609	22.39966287
70.49167	22.39554536
70.48920313	22.39950097
70.48869984	22.41765468
70.48933835	22.43379843
70.49175322	22.44797613
70.49534132	22.45481087
70.49890097	22.46164812
70.50200383	22.46845422
70.50225462	22.46847946
70.50270538	22.46577965
70.50428282	22.45708869
70.50903277	22.44781849
70.51442678	22.45134029
70.52403684	22.46104272
70.53006748	22.46729121
70.52914887	22.47132935
70.52600683	22.47525686
70.52214581	22.48522082
70.51583623	22.48907466
70.50889857	22.48954164
70.5052615	22.50489485
70.50098234	22.51352626
70.49917753	22.51951142
70.50273416	22.52771105
70.50334561	22.53645285
70.49842816	22.53766056
70.49614533	22.54631444
70.49723023	22.55912922
70.5032303	22.5734456
70.51148295	22.58384222
70.51934426	22.57943648
70.52270654	22.58289983
70.52000857	22.58953811
70.51278807	22.59602012
70.50939656	22.60263209
70.51073379	22.60805869
70.51540137	22.61697871
70.5201203	22.61781489
70.52576011	22.60859135
70.52709533	22.61269685
70.53226548	22.60950623
70.53383947	22.60350997
70.53967842	22.60643081
70.54614513	22.61004273
70.55179098	22.60755411
70.55311949	22.61298433
70.54765249	22.63031927
70.54537153	22.64102012
70.54737024	22.64583098
70.55278778	22.63792962
70.55637111	22.63875513
70.55901402	22.65031634
70.55404315	22.66160368
70.55017507	22.66883809
70.55192651	22.67969654
70.55368319	22.69259501
70.55654441	22.70687055
70.5529594	22.70337748
70.5487616	22.68969905
70.54425811	22.68818702
70.54159242	22.68605338
70.54050779	22.67387165
70.53512022	22.67905523
70.52992777	22.68826742
70.52434597	22.68129929
70.51690275	22.68301952
70.51040179	22.68614112
70.50656684	22.69338998
70.50872946	22.70557273
70.51454047	22.71525368
70.52506424	22.7150015
70.53403853	22.71673304
70.54031758	22.71968382
70.54773478	22.71662323
70.55129311	22.72285696
70.55214893	22.7350446
70.54720429	22.73685554
70.54490445	22.74482125
70.54596188	22.76037309
70.54198656	22.75142411
70.53526581	22.74846542
70.52356637	22.74928278
70.51573689	22.74356986
70.51415312	22.74751522
70.51675739	22.76650102
70.52117906	22.78421144
70.52220511	22.79974594
70.51773148	22.79953768
70.51789562	22.8083024
70.52004429	22.82926646
70.5208971	22.8380871
70.52631679	22.83295061
70.5305637	22.83516435
70.53365015	22.84677709
70.5302908	22.84594535
70.52554131	22.84973237
70.52395384	22.85169507
70.52653812	22.87334559
70.53021021	22.89848743
70.53412717	22.92228373
70.53695859	22.93659232
70.539706	22.9319836
70.54529004	22.93296642
70.55225913	22.92997443
70.55859859	22.92085105
70.56293002	22.90553554
70.56192832	22.88726649
70.56264891	22.87652917
70.569181	22.87213562
70.57229698	22.87835223
70.57723425	22.87656629
70.57606835	22.88733585
70.57712807	22.90021798
70.57862965	22.91177359
70.57457051	22.91493338
70.5718747	22.91479662
70.57182057	22.92288658
70.57132316	22.93230334
70.57012638	22.94711065
70.5693773	22.96053935
70.56502058	22.97718341
70.5622411	22.99055418
70.56198598	22.99591903
70.56174079	22.9969107
70.56218118	22.99660092
70.5655122	23.0028908
70.57018464	23.00988782
70.57354808	23.01276402
70.578265	23.00965082
70.58481876	23.00463832
70.59090335	22.99820392
70.59521109	22.99239657
70.59685285	22.9809749
70.59912822	22.97638124
70.60334941	22.9799993
70.60196209	22.99208413
70.59896481	23.00341165
70.59593336	23.02014084
70.59140442	23.02795228
70.5830966	23.02885242
70.57765253	23.03732515
70.57421185	23.04993122
70.5730493	23.05999422
70.57613184	23.06491089
70.57993754	23.06582102
70.58282334	23.07138643
70.58662733	23.07362786
70.58927129	23.08393228
70.59460155	23.09036766
70.60196804	23.09687984
70.60643511	23.09712373
70.60846291	23.09727311
70.61062859	23.11092601
70.61687938	23.11336902
70.62315772	23.11442321
70.62432329	23.10836917
70.62237809	23.09607148
70.62337758	23.07920163
70.62813017	23.07340858
70.62890852	23.06059135
70.62918982	23.05046586
70.63230138	23.05605044
70.63351886	23.07440669
70.63274504	23.09129252
70.63351954	23.10961959
70.63290601	23.13329165
70.63237825	23.14478413
70.63571464	23.14971281
70.6404367	23.14733772
70.64532596	23.15573774
70.65374451	23.16919602
70.65885235	23.17832073
70.66202024	23.17512044
70.66321722	23.16231794
70.66246526	23.14397947
70.66163054	23.13374942
70.66657354	23.13404561
70.66782877	23.14702248
70.67093941	23.15129821
70.67360743	23.15417322
70.6771936	23.15709855
70.67854745	23.15450043
70.6781667	23.14359675
70.68158005	23.13569082
70.68599766	23.14748621
70.69088572	23.15254397
70.69785594	23.15095041
70.70029646	23.15655576
70.69529899	23.16371852
70.68830443	23.17003945
70.68549634	23.18817723
70.68115973	23.19810013
70.67882782	23.2128849
70.68124681	23.21644907
