62.4810219973046° N           6.75506478373937° E
62.4811894952977° N           6.73947006901611° E
62.478828186539° N            6.72326858837634° E
62.4791884472947° N           6.71346709797204° E
62.4824919650242° N           6.70515714937017° E
62.4859152492434° N           6.70653396134378° E
62.4889156633187° N           6.71535745839751° E
62.4915771241166° N           6.72709370948255° E
62.4935266902437° N           6.73215599981176° E
62.4966620335817° N           6.73118798211391° E
62.4994101915543° N           6.72587638388671° E
62.4995217653944° N           6.71562905148646° E
62.5019414700441° N           6.70743710674597° E
62.5052434797426° N           6.69814819533956° E
62.5043815622231° N           6.68657346196787° E
62.5023838091001° N           6.67373226913361° E
62.5021349935536° N           6.66645225888163° E
62.5072211157576° N           6.65687240396132° E
62.5084986804615° N           6.64204147678956° E
62.5065520828531° N           6.62430979544606° E
62.507217338875° N            6.6173735357273° E
62.5102731715224° N           6.61492548196654° E
62.5118572324707° N           6.61517586802494° E
62.5118810137762° N           6.61564533481819° E
62.5128578427328° N           6.61158386202465° E
62.5142711157097° N           6.60697223410228° E
62.5180789770812° N           6.60636355691747° E
62.5215542757602° N           6.60923444305189° E
62.5242473808412° N           6.62148288985566° E
62.5266639808609° N           6.62012330591335° E
62.5274971935233° N           6.6111992057154° E
62.5267151639303° N           6.59519391824476° E
62.5250254861384° N           6.57841934260296° E
62.5234384719413° N           6.55965599245773° E
62.5220481109527° N           6.54472978412978° E
62.5217762631842° N           6.53063765100837° E
62.5232990107805° N           6.51623257986953° E
62.5221310158735° N           6.50228786032827° E
62.5179409125461° N           6.48589081300182° E
62.5177407891449° N           6.47373488707209° E
62.5209135772625° N           6.47369630871182° E
62.5233515658769° N           6.48547353265956° E
62.5273309747207° N           6.50239334887826° E
62.5317984105896° N           6.51484303672609° E
62.535940119426° N            6.52342525565347° E
62.5347130098222° N           6.52754069931282° E
62.5319705921323° N           6.5382653054352° E
62.5311100438211° N           6.55304438704928° E
62.5340745654699° N           6.56717197497517° E
62.5343043483261° N           6.58031222550584° E
62.5368544969461° N           6.58283686352738° E
62.5403297530277° N           6.57837074561568° E
62.5456045861353° N           6.57555985765513° E
62.548139427377° N            6.57025864627978° E
62.5476392303365° N           6.55569821771012° E
62.547131893715° N            6.5406509851027° E
62.5467743131398° N           6.52459062024345° E
62.5426641160312° N           6.51011245577183° E
62.5425253459197° N           6.49306895376104° E
62.5421299333894° N           6.47506179814051° E
62.5392195134674° N           6.46236698123279° E
62.5367480636752° N           6.44421977929155° E
62.5370799009245° N           6.43439431541177° E
62.5388841033947° N           6.41504877182794° E
62.5383558766652° N           6.40098005681392° E
62.538490158046° N            6.38583941339962° E
62.5391290362792° N           6.37205941580821° E
62.5378526288473° N           6.35567005363245° E
62.5367475068786° N           6.3372977047258° E
62.5371033253031° N           6.32161870287311° E
62.5353012580393° N           6.30972669553676° E
62.5350432910835° N           6.29022622121053° E
62.5348825309193° N           6.27949036647213° E
62.5354653429599° N           6.27111219876901° E
62.5378504730903° N           6.26824204040231° E
62.5412941192877° N           6.27694713917283° E
62.544273026158° N            6.27787813121734° E
62.5482454912149° N           6.26938298600881° E
62.5526614160269° N           6.27302104358515° E
62.5565250035524° N           6.2806678316969° E
62.5700729357107° N           6.27493663966657° E
62.5764407474916° N           6.27041744667583° E
62.5823265625608° N           6.2649861766777° E
62.5865523913589° N           6.26330688498973° E
62.5900734319349° N           6.26757157979147° E
62.5944158240996° N           6.27512425358144° E
62.6004080003109° N           6.28586370914385° E
62.6064413925581° N           6.30244241345215° E
62.6110222019074° N           6.31730550550126° E
62.6163558159504° N           6.3276544215124° E
62.6193573094176° N           6.34232928631921° E
62.6199650004795° N           6.35935067989608° E
62.6174436557227° N           6.37004784001237° E
62.6146370091586° N           6.38619180453768° E
62.6138346727951° N           6.4014897862211° E
62.6157177366009° N           6.41050295045863° E
62.6171377749293° N           6.41858613384856° E
62.6177488965162° N           6.42335793096241° E
62.6213272145546° N           6.42913602007755° E
62.6217742807966° N           6.44130386085877° E
62.6194100098484° N           6.44463895878769° E
62.6166876635698° N           6.45046793207657° E
62.6151075602° N              6.45660441196791° E
62.613306239169° N            6.45641418985766° E
62.6111385841528° N           6.45286567065997° E
62.6073010606679° N           6.45253647215867° E
62.6029977994938° N           6.45178276820104° E
62.6020498226667° N           6.45633263143228° E
62.6017723268546° N           6.46174025633369° E
62.5979110165773° N           6.46091989494239° E
62.594302485133° N            6.46005122768174° E
62.5887200025166° N           6.46197387870654° E
62.5835537361116° N           6.46232700516288° E
62.5783275804392° N           6.46074428982925° E
62.5713833188036° N           6.46141655950053° E
62.5631364276745° N           6.4642542284607° E
62.5572431684541° N           6.46964245664155° E
62.557051304256° N            6.47699874644042° E
62.5608586918119° N           6.47637272973961° E
62.5654134759877° N           6.47170535251758° E
62.5701881473971° N           6.466497371017° E
62.5755834190628° N           6.4656068037598° E
62.5844116545625° N           6.46759087761077° E
62.5911637297994° N           6.46742368648249° E
62.5966590815658° N           6.46358127431081° E
62.6004421222617° N           6.46248210088081° E
62.6036652955455° N           6.46439828734375° E
62.6081059916272° N           6.46903131084631° E
62.6129174759883° N           6.47066629864455° E
62.6183351877164° N           6.46488134407524° E
62.6231405338138° N           6.46749115595606° E
62.6246348266411° N           6.47751987840413° E
62.6255253676137° N           6.49011308549382° E
62.6264152576859° N           6.50268755575746° E
62.6245854148081° N           6.51474554124827° E
62.6246415600174° N           6.52893864254643° E
62.6289741204187° N           6.53706549998028° E
62.631891956349° N            6.54391314340892° E
62.6316342615025° N           6.55619861330023° E
62.6325795044791° N           6.57024880243268° E
62.6320273893126° N           6.58060560189805° E
62.6293618184248° N           6.58153298634853° E
62.625361948949° N            6.57630804337829° E
62.6199163178019° N           6.57526157494883° E
62.6132181007925° N           6.57681517460118° E
62.6071339719768° N           6.5768428924501° E
62.603141085245° N            6.58433760297889° E
62.6025025791568° N           6.59276252177916° E
62.5992514076379° N           6.59619085895586° E
62.5985286275497° N           6.60123118789756° E
62.5998910362288° N           6.60833781331298° E
62.5986654934107° N           6.61195199283121° E
62.593805049106° N            6.61469464512168° E
62.5895224981081° N           6.6148948840121° E
62.5838069802239° N           6.61143244709739° E
62.5770838166984° N           6.60662164459931° E
62.5705003567493° N           6.60475187322108° E
62.5668305552324° N           6.60976061893045° E
62.5651952841312° N           6.61392474768806° E
62.564579786749° N            6.61548590551668° E
62.5644995828127° N           6.61580723862289° E
62.5656346381139° N           6.62021048511059° E
62.5685782594131° N           6.62070512685102° E
62.5726370815794° N           6.62151100642233° E
62.5768845022454° N           6.62717203263003° E
62.5821402358839° N           6.62929437305643° E
62.588863198884° N            6.62820527664038° E
62.5932228780075° N           6.63092103519294° E
62.5984670674378° N           6.63936121261779° E
62.6061061481032° N           6.63863969895854° E
62.6111081490817° N           6.63392756242095° E
62.6151083071013° N           6.62591146499039° E
62.6196913002395° N           6.62764210703165° E
62.6251141850711° N           6.63509647203824° E
62.631776007109° N            6.63255547893407° E
62.6372775776103° N           6.63559171706897° E
62.6382188602225° N           6.64328246320454° E
62.6361410588583° N           6.65438947849978° E
62.6323374578305° N           6.66135811680632° E
62.626861419453° N            6.66663492670234° E
62.6201387486689° N           6.66769697360699° E
62.6141668508895° N           6.67062667017967° E
62.6105559406425° N           6.67706592612567° E
62.6113588472806° N           6.68036450814329° E
62.6139737890668° N           6.67797703120076° E
62.6176416910702° N           6.67347578882416° E
62.6230534206057° N           6.6740872277812° E
62.6276979453844° N           6.67140300698669° E
62.6327194464697° N           6.66667587784203° E
62.6390848891075° N           6.66861498156243° E
62.6413927584438° N           6.67655497076806° E
62.6429181672856° N           6.69541268038838° E
62.6457269705302° N           6.70576209844579° E
62.6502001704236° N           6.71093117454958° E
62.6525587158426° N           6.72769414776147° E
62.655228387133° N            6.7468632348828° E
62.6592774750735° N           6.75405782674649° E
62.6621653150977° N           6.75997357680244° E
62.6626111831843° N           6.76679161895319° E
62.6620295623528° N           6.78303481082809° E
62.6595075957494° N           6.79519880982275° E
62.6573405065184° N           6.80484686651442° E
62.6560000804566° N           6.81876162433973° E
62.6509779633992° N           6.82297857890886° E
62.6459513788874° N           6.82768185829278° E
62.6410884917363° N           6.83722828393061° E
62.6363595738375° N           6.84481697048642° E
62.6310030810493° N           6.85298553137832° E
62.6258363065126° N           6.86012190068967° E
62.6237006426258° N           6.8707347393152° E
62.6220018004692° N           6.88079826676214° E
62.6180284415909° N           6.89021121213198° E
62.6122273449504° N           6.89842556320413° E
62.6062781506729° N           6.90226735142131° E
62.601312223565° N            6.908869939132° E
62.5963051198768° N           6.91404144286669° E
62.5911661203068° N           6.92262528520547° E
62.587608665817° N            6.92416353032899° E
62.5839152652577° N           6.92125876478752° E
62.583530841286° N            6.92278687240712° E
62.5846370132549° N           6.9294824096505° E
62.5879779593601° N           6.93532435347618° E
62.5940868362779° N           6.93638719651694° E
62.6010328729941° N           6.9348505492292° E
62.6053941612687° N           6.92390038689521° E
62.6086715200471° N           6.92049047350727° E
62.611725579482° N            6.93176116099488° E
62.6152778612468° N           6.93072931880325° E
62.6189187744244° N           6.93166050063286° E
62.6192820830005° N           6.9433398797489° E
62.6274447169462° N           6.94456173204753° E
62.6328955373307° N           6.93931230622975° E
62.6359733181097° N           6.93054379635181° E
62.6393066266544° N           6.91487474305371° E
62.643646244554° N            6.90978386613816° E
62.648393118804° N            6.91005852044033° E
62.6534193155405° N           6.91320311379247° E
62.6567787377257° N           6.91905944301872° E
62.6573413030318° N           6.93713062578763° E
62.6571158686359° N           6.95087672760518° E
62.6590576674712° N           6.96231374712704° E
62.6622304091289° N           6.97753323256519° E
62.662530469681° N            6.99414741004856° E
62.6586456301917° N           7.00648235498759° E
62.6572802259722° N           7.02087568769549° E
62.659224105675° N            7.03235729691617° E
62.6622868030639° N           7.04366102326036° E
62.6607520105637° N           7.06004466018057° E
62.6590580290714° N           7.0700923034861° E
62.6599240293152° N           7.08418543405474° E
62.6573409836634° N           7.08799182455323° E
62.6531453640595° N           7.09007025307848° E
62.6485929195859° N           7.09512706646961° E
62.6434187471313° N           7.08855201298793° E
62.6402554067847° N           7.08852581218573° E
62.6391460763492° N           7.09602884025487° E
62.6340039558364° N           7.09727114295146° E
62.6320591126938° N           7.09215991874412° E
62.6314262349558° N           7.07904903946733° E
62.632454022169° N            7.0681386906816° E
62.6325009633627° N           7.05537518373772° E
62.63020232084° N             7.04006623451926° E
62.6248667242026° N           7.02715867253351° E
62.6207792196466° N           7.03363017743739° E
62.6227578468961° N           7.04604016614435° E
62.6230887459626° N           7.05727001696147° E
62.6247264544216° N           7.06680545972858° E
62.6254750024462° N           7.07598555972277° E
62.6261955181358° N           7.08518184549392° E
62.6265349619404° N           7.09539976496082° E
62.6245094338028° N           7.10255764480587° E
62.619728445023° N            7.10129139170951° E
62.6129739173766° N           7.10080662939684° E
62.6061730787988° N           7.10618800776725° E
62.5992548687002° N           7.1091321603448° E
62.5934461288701° N           7.10949849549415° E
62.5884737788006° N           7.10923953858431° E
62.5865294374024° N           7.11879678107575° E
62.5829443954828° N           7.1266628025223° E
62.5780322795157° N           7.1283196105431° E
62.5732778015449° N           7.12707461784415° E
62.568226015513° N            7.13071839959709° E
62.5631996564599° N           7.13683865942753° E
62.558671935919° N            7.13552714477462° E
62.5526713089526° N           7.13052544337806° E
62.5493044868697° N           7.13099272033862° E
62.5474183379989° N           7.13518974159179° E
62.5457240655983° N           7.13199487936903° E
62.5428381451177° N           7.13291804353945° E
62.5405274826119° N           7.13080628813785° E
62.5375306580374° N           7.12879435254504° E
62.5336696198971° N           7.13472032735975° E
62.5322260679785° N           7.13884024954171° E
62.5322212245917° N           7.13930664469389° E
62.5320040669753° N           7.13935430096722° E
62.5322212245917° N           7.13930664469389° E
62.5320040669753° N           7.13935430096722° E
62.5325609762399° N           7.14270124221942° E
62.5333320287196° N           7.14549427631346° E
62.5358929114279° N           7.14855631728656° E
62.5408935614316° N           7.15028503514633° E
62.5482787823906° N           7.14921213661999° E
62.5539999596161° N           7.1518018532102° E
62.558110831885° N            7.1541287308934° E
62.5633632628391° N           7.14950499692598° E
62.5680905269348° N           7.14833320664209° E
62.5707519143581° N           7.15527157951575° E
62.5744719024829° N           7.15230310193643° E
62.5785633626688° N           7.15316716553737° E
62.5845901525423° N           7.15182613916128° E
62.5902533106751° N           7.14516898140867° E
62.5954477708916° N           7.13854154972239° E
62.6045919061424° N           7.13573907257404° E
62.6093927198967° N           7.13115941864484° E
62.614202520544° N            7.13387812369283° E
62.6169805758419° N           7.14328195625626° E
62.6214493775237° N           7.14263736505196° E
62.6231479735747° N           7.1462907672129° E
62.6250604893979° N           7.15091160373856° E
62.6304802741756° N           7.15063544972031° E
62.6377563812913° N           7.14565837690689° E
62.6374482033532° N           7.15059552696096° E
62.6368705807583° N           7.16096326429234° E
62.6362035167195° N           7.16887685425897° E
62.6325909340617° N           7.17576980282752° E
62.6314248923973° N           7.18230329243504° E
62.6300637939411° N           7.18933594982174° E
62.6273383991617° N           7.19658494647507° E
62.6234238357855° N           7.20838842457015° E
62.6203142485917° N           7.22446123612863° E
62.617174401575° N            7.23227030763608° E
62.6127882800222° N           7.23580144117766° E
62.6053974256075° N           7.23732202644055° E
62.6001747821809° N           7.24293590772226° E
62.6019516720469° N           7.24954963714701° E
62.6053383113444° N           7.25052229016997° E
62.610898351959° N            7.24831350291047° E
62.6162562250411° N           7.24654342398519° E
62.6199767720389° N           7.25043357005131° E
62.6212054422756° N           7.2546700554571° E
62.6266200333524° N           7.25488071244154° E
62.6264511041644° N           7.25688704314034° E
62.6250325127295° N           7.26980345821408° E
62.6222279898072° N           7.27361648095705° E
62.6182285461115° N           7.2756363679115° E
62.6152582202494° N           7.28192235502216° E
62.6123963077747° N           7.29111115459674° E
62.6118928795756° N           7.30485549514696° E
62.6119489593758° N           7.3219791751296° E
62.6131707156972° N           7.33304765686374° E
62.6154219588752° N           7.3410473120344° E
62.6154276362796° N           7.34838720016702° E
62.6145356089664° N           7.35682498114709° E
62.6129273798662° N           7.36341987831876° E
62.6074207704345° N           7.36758617403559° E
62.6016164731009° N           7.37666270279688° E
62.5958970249368° N           7.38186652837434° E
62.5920370280233° N           7.37995113121047° E
62.5878723403664° N           7.38345167234054° E
62.5820308489157° N           7.38422746275825° E
62.5782322756985° N           7.38522652203832° E
62.5773116856717° N           7.39220609791231° E
62.5738947122487° N           7.39850383534016° E
62.5712554734561° N           7.40863815840035° E
62.5676691606925° N           7.41742168918221° E
62.563733281004° N            7.42870380324894° E
62.5572821826346° N           7.43931526239362° E
62.5513396068905° N           7.44353157094308° E
62.5448930338664° N           7.44634667887818° E
62.5408939523132° N           7.45614686730722° E
62.5413955738907° N           7.47362994224789° E
62.5431193454573° N           7.47875744336558° E
62.5497859147998° N           7.48424109897705° E
62.5518119423887° N           7.4922603131857° E
62.5515887882239° N           7.5005831610615° E
62.5496487327628° N           7.51109991044403° E
62.5497332572306° N           7.52182576138236° E
62.5470896752028° N           7.52459859455997° E
62.5447539968734° N           7.52147790184745° E
62.5423644088346° N           7.52473683287434° E
62.5374221267475° N           7.53266914850088° E
62.5323169572213° N           7.53481178389534° E
62.5247306032867° N           7.53776284457343° E
62.5161466377909° N           7.54373184143282° E
62.5105599261691° N           7.54546704145513° E
62.5055338592259° N           7.55096320594984° E
62.5028687224745° N           7.55959962955227° E
62.5046449733791° N           7.56714550985765° E
62.5100620701984° N           7.56840387972174° E
62.5181461850467° N           7.56785370161899° E
62.5253149175199° N           7.56642329910014° E
62.5331439120732° N           7.56542450660767° E
62.5380081711102° N           7.5618676156558° E
62.542119987459° N            7.56427019523455° E
62.5460117558835° N           7.57448877416525° E
62.5490633096504° N           7.58726870453501° E
62.5483374573978° N           7.60248637617048° E
62.5502890378124° N           7.61636599017119° E
62.5552574624958° N           7.63332819083188° E
62.5545957421706° N           7.64998079597776° E
62.5558139817043° N           7.66252444729684° E
62.559902757958° N            7.67175963584457° E
62.5598464795385° N           7.67907804479888° E
62.5581493733112° N           7.69052226317325° E
62.5584778752386° N           7.70267541010285° E
62.5604827343353° N           7.70242743009118° E
62.5632883533647° N           7.68987151006162° E
62.5652077210428° N           7.6774272617375° E
62.5682351157445° N           7.6721533856518° E
62.5708458822879° N           7.67771048188497° E
62.5733124665493° N           7.68568290707657° E
62.5749566310379° N           7.69670488650212° E
62.5746810889477° N           7.71235687652302° E
62.5743695730465° N           7.72556583692671° E
62.5757928678021° N           7.74591504240691° E
62.5749252314034° N           7.75529168609813° E
62.5741186806675° N           7.76760238682319° E
62.5757857615599° N           7.77960862138178° E
62.5785692563206° N           7.78315728812234° E
62.5799242207724° N           7.7829854717399° E
62.5801492095431° N           7.78245613646232° E
62.5806789198265° N           7.77801680190017° E
62.5825409524349° N           7.77143153464896° E
62.5842310315522° N           7.75853734756284° E
62.587376864876° N            7.74934670433679° E
62.5892622598097° N           7.73593435495874° E
62.5872096211778° N           7.72643899510626° E
62.58493203596° N             7.71692880083556° E
62.5845421082607° N           7.70235577764985° E
62.5817080924072° N           7.68901617952206° E
62.5785905452958° N           7.67282670363004° E
62.5748472086208° N           7.65862893884624° E
62.5733421995007° N           7.64468736229926° E
62.5717628947281° N           7.62779211905847° E
62.5671214387574° N           7.61424407571771° E
62.5679272609264° N           7.60290812477608° E
62.5668426795486° N           7.59570398486626° E
62.5625361010334° N           7.58747688367602° E
62.5588690235095° N           7.5679519524961° E
62.5595643239516° N           7.55272379972168° E
62.5628173454621° N           7.54008757928971° E
62.5653683697205° N           7.52660123775081° E
62.5668972799725° N           7.50880628791824° E
62.5688940430285° N           7.49148975685979° E
62.5723927305289° N           7.48026451501523° E
62.576372662132° N            7.46998640547962° E
62.5815909116945° N           7.46342074904549° E
62.5854538482246° N           7.46437179454045° E
62.5867040423956° N           7.46126394601008° E
62.5871738879711° N           7.45386530024552° E
62.5883721584373° N           7.44786269695011° E
62.591200930481° N            7.43722748035615° E
62.5965674599576° N           7.42819771651148° E
62.6053430215217° N           7.41967243694908° E
62.6130632602426° N           7.41522081180884° E
62.6208108311265° N           7.41075150585999° E
62.6287607603086° N           7.40527502673114° E
62.6352039902409° N           7.40195502923025° E
62.6387322508185° N           7.4078317273077° E
62.6413170756068° N           7.42023142515046° E
62.6422025349369° N           7.44308590648129° E
62.6434279822585° N           7.4624959286591° E
62.644539027123° N            7.47753312580655° E
62.6428745287687° N           7.49047037492187° E
62.6393486078758° N           7.50169719591971° E
62.6351519097955° N           7.50469305702132° E
62.6308173368606° N           7.50135850815791° E
62.6262632697962° N           7.49953440042276° E
62.6207864098293° N           7.50514649994038° E
62.6163111923967° N           7.51454000327233° E
62.6115073695552° N           7.51905949063346° E
62.6062873228263° N           7.51781559800497° E
62.6005056114908° N           7.52003781930098° E
62.596148202484° N            7.52548056515136° E
62.5952344935183° N           7.53341771167594° E
62.5915083735213° N           7.53684747685505° E
62.5912588709441° N           7.54369492093466° E
62.5941189076401° N           7.54920469812403° E
62.5991476079593° N           7.55245337803936° E
62.6037881027373° N           7.54939902984562° E
62.6089797150978° N           7.5506830650092° E
62.6164021648132° N           7.54973299777454° E
62.6207853526197° N           7.54573894295047° E
62.6274824097352° N           7.53555580151652° E
62.6346187999317° N           7.52482972764162° E
62.6408998582736° N           7.51717258833257° E
62.6465631762228° N           7.51053213974167° E
62.653902694859° N            7.50711525714782° E
62.6619255949398° N           7.50509115910094° E
62.6673684412779° N           7.50584146230312° E
62.67156952535° N             7.51164458723012° E
62.6762378682567° N           7.52524759988381° E
62.6801806217996° N           7.53845027346053° E
62.6846784728877° N           7.55500987762094° E
62.6875434808578° N           7.56836725852524° E
62.6891210896402° N           7.58530509977043° E
62.6901810039204° N           7.59987445842172° E
62.6930117588003° N           7.61223555915333° E
62.6970664164941° N           7.62154089757652° E
62.701261331463° N            7.62685698975675° E
62.7040693373194° N           7.63875209503613° E
62.7050410770891° N           7.65039968788413° E
62.7061249633502° N           7.66594342797729° E
62.7062896346623° N           7.68014820794653° E
62.7074302089542° N           7.68933796636363° E
62.7104593807974° N           7.69287448216321° E
62.7118753592526° N           7.70348115226883° E
62.7167982898325° N           7.71167092351557° E
62.7206578019529° N           7.72151576297398° E
62.7227085246689° N           7.73989149029178° E
62.726131664674° N            7.75909888495732° E
62.7290197443686° N           7.77493150321853° E
62.7319659148222° N           7.79269796848327° E
62.7355774986974° N           7.81092967600704° E
62.7390719198625° N           7.83353923794268° E
62.7411545273046° N           7.85292179530886° E
62.743049546161° N            7.87529662927974° E
62.7423776884168° N           7.8930319513317° E
62.7411850172082° N           7.90836590439753° E
62.7383787356358° N           7.92195872890909° E
62.734268324289° N            7.92835089213556° E
62.732325402768° N            7.93984847429248° E
62.7353004690636° N           7.94195454601374° E
62.7395452147579° N           7.94095973684557° E
62.7447991488381° N           7.94476266753695° E
62.7483305050816° N           7.95072990966412° E
62.750886089309° N            7.96418572138522° E
62.7511620200153° N           7.98379215766712° E
62.7501286894717° N           7.99715415019024° E
62.7470226258545° N           8.00831909658797° E
62.742965633283° N            8.01712314114091° E
62.7377964768214° N           8.02606869781163° E
62.7313285389966° N           8.03759330090337° E
62.7264112589094° N           8.04749644673147° E
62.7210720565407° N           8.06034255205768° E
62.7178816820539° N           8.07641493073579° E
62.713963782868° N            8.08224700014706° E
62.714239303145° N            8.09348390082626° E
62.7107983983059° N           8.10027722366033° E
62.7048290417685° N           8.10435925231478° E
62.7041079203629° N           8.1117963036151° E
62.7022934735051° N           8.12033638913257° E
62.6982742154696° N           8.12224461017535° E
62.6926822501685° N           8.12385998854506° E
62.6906324452252° N           8.13143494692722° E
62.6908490098511° N           8.14122419293206° E
62.6941023032982° N           8.14523711716581° E
62.6998836314006° N           8.14312980215895° E
62.704715563588° N            8.14702756961975° E
62.7084379837479° N           8.14317001516359° E
62.7132167960384° N           8.1357721187149° E
62.7199102147286° N           8.13405565592263° E
62.7213289146952° N           8.12799073178136° E
62.7222945206611° N           8.1210233185074° E
62.7260790295104° N           8.11815137762639° E
62.7261321015518° N           8.11176947040073° E
62.7307190270263° N           8.10538798808126° E
62.7370502548979° N           8.09877668278583° E
62.7401905897615° N           8.0886106847883° E
62.7432208445301° N           8.0740102182168° E
62.7427446359711° N           8.06329699976088° E
62.7425227860842° N           8.05349085650186° E
62.746629430736° N            8.04762310270624° E
62.7501622645807° N           8.03543630273426° E
62.7526022518673° N           8.02484594204231° E
62.7585233373614° N           8.01826099579122° E
62.760969369904° N            8.02682250992749° E
62.7652989404856° N           8.02975984147337° E
62.7667748290019° N           8.03450720198204° E
62.7683816132173° N           8.04561843237951° E
62.7718579537589° N           8.05899581671668° E
62.7748278280547° N           8.07042383712256° E
62.7784143028184° N           8.06950975520524° E
62.7791883594094° N           8.06451724437698° E
62.7771030292637° N           8.05249376610052° E
62.7748878855036° N           8.0355409660475° E
62.7723585510643° N           8.02454537369328° E
62.7732725301664° N           8.01458963902354° E
62.7724361490208° N           8.00879271509285° E
62.7724633180295° N           7.99996223884976° E
62.7726609255137° N           7.99946568439072° E
62.7731307457747° N           7.99940801369243° E
62.7739129762713° N           7.99537833250338° E
62.7735747149009° N           7.99098181291444° E
62.7732166554428° N           7.98562000618° E
62.7740794711827° N           7.97373033060477° E
62.7735784337318° N           7.96349509493895° E
62.7761078289468° N           7.95581214412669° E
62.7758510483492° N           7.94601039025016° E
62.7731316228378° N           7.9271773246218° E
62.7690244950177° N           7.90654644410662° E
62.765633463741° N            7.87895517710966° E
62.7637106876732° N           7.85608723375267° E
62.7595751335718° N           7.8438089383504° E
62.7552111078975° N           7.83108479341133° E
62.7523288807011° N           7.81525229995268° E
62.7519327513047° N           7.80057330315053° E
62.7489107286873° N           7.78768502869601° E
62.7467701122862° N           7.7737066923839° E
62.7454652006381° N           7.75864954397508° E
62.7426035821894° N           7.74330432223434° E
62.739516108039° N            7.72847508208627° E
62.7368810431353° N           7.71405471629395° E
62.7327624972105° N           7.69448075019803° E
62.728989748987° N            7.67874999228262° E
62.7255974257327° N           7.66153545412091° E
62.7233239001536° N           7.64414844878965° E
62.7185168550033° N           7.62417315181279° E
62.7146257711036° N           7.60552282691555° E
62.7112953307548° N           7.59027480576295° E
62.7090731471315° N           7.57435995118582° E
62.7054312275717° N           7.55670129597091° E
62.7007074753555° N           7.54017325275583° E
62.6962647577162° N           7.52602317346075° E
62.6919582904443° N           7.51681087999125° E
62.6916555890715° N           7.50555007416292° E
62.6902670498835° N           7.48858611183506° E
62.6891770161631° N           7.47403701827157° E
62.6863703662701° N           7.46167621668003° E
62.6888455935397° N           7.45396772246323° E
62.6925919512468° N           7.45151812918558° E
62.6937591732764° N           7.44449136682464° E
62.698376515316° N            7.44093787852445° E
62.7017383763995° N           7.43216347890522° E
62.6990121191893° N           7.42368965950746° E
62.6936763576413° N           7.41754818856994° E
62.69448076584° N             7.40713865664272° E
62.6937926022857° N           7.39842465714349° E
62.695566277482° N            7.39720104652902° E
62.6962373799931° N           7.38927599690112° E
62.6963427440225° N           7.37699993320816° E
62.6963728684025° N           7.36277511145681° E
62.6987857365877° N           7.353128915117° E
62.7030391972029° N           7.35252208794311° E
62.7036465425118° N           7.35785822720561° E
62.7043461602023° N           7.36657561550308° E
62.7081753876473° N           7.37438627443606° E
62.7097898678418° N           7.38400492022663° E
62.7107877553279° N           7.39462961367199° E
62.7131248712178° N           7.40610111570249° E
62.7137650705134° N           7.41974928466572° E
62.7155095451617° N           7.42686546325386° E
62.7168183532388° N           7.42471119819877° E
62.7185926518255° N           7.41663250074394° E
62.7205936050313° N           7.42274983339612° E
62.7225426441191° N           7.42053415611388° E
62.7251555596958° N           7.41722240839681° E
62.7246789497474° N           7.40894203934391° E
62.7272333359927° N           7.40319072236258° E
62.7299575453273° N           7.41263059512758° E
62.7347345450091° N           7.41397200273534° E
62.7351235469139° N           7.39672439862582° E
62.7324009102005° N           7.38777459300346° E
62.7326791038297° N           7.38232881296843° E
62.7340446394356° N           7.37430053105331° E
62.7351806355372° N           7.36727630857929° E
62.7389336643689° N           7.37263397502381° E
62.7427321439163° N           7.37162867230916° E
62.7454878705173° N           7.37321336687853° E
62.7473496584968° N           7.38327307175529° E
62.7490730280793° N           7.39629392295637° E
62.7514347420164° N           7.41613804072322° E
62.7543761865964° N           7.43291532305574° E
62.7594830877201° N           7.43860673457764° E
62.760906250254° N            7.44874702144949° E
62.7628520281674° N           7.4622240450816° E
62.7653751032876° N           7.47221982346881° E
62.76763009925° N             7.48861255099617° E
62.7706001224795° N           7.50592192245811° E
62.7776290504117° N           7.52417240685386° E
62.7827102129725° N           7.53724296430052° E
62.7831557841659° N           7.5529198636293° E
62.7844064699817° N           7.58274127327934° E
62.7867131142448° N           7.59278089794402° E
62.7864049844592° N           7.60657624756173° E
62.7865993119534° N           7.62227651763933° E
62.7883502432603° N           7.63680851014144° E
62.7922675715824° N           7.65783236375959° E
62.7938480055808° N           7.65763072815822° E
62.7944596550652° N           7.65464368224054° E
62.7948249885718° N           7.65067474610287° E
62.7948771937832° N           7.64475096524315° E
62.7949917721273° N           7.63883702407685° E
62.7946023750379° N           7.63347227464029° E
62.7935986311415° N           7.62818785591073° E
62.7925170385312° N           7.62143819816689° E
62.7918761483569° N           7.61412969175344° E
62.7902644757478° N           7.60350778440077° E
62.7891319124498° N           7.59333500478792° E
62.7887439093253° N           7.58649954115592° E
62.7887650623301° N           7.57813732594894° E
62.7878469649549° N           7.56988463733112° E
62.7874936040078° N           7.563055282078° E
62.7870992553813° N           7.55720157728575° E
62.7860190362726° N           7.54947488346311° E
62.7849094511362° N           7.54125342413714° E
62.7841840761866° N           7.53002896481448° E
62.7825993338307° N           7.52089173445047° E
62.7826521803516° N           7.51449973648145° E
62.7831855688731° N           7.5085346977648° E
62.7834052666739° N           7.49916435422501° E
62.7824868991656° N           7.48993453873607° E
62.7809630531029° N           7.48275298088276° E
